"station_id","name","lat","lon","capacity","last_updated"
"08261f4b-1f3f-11e7-bf6b-3863bb334450","East Falls Church Metro / Sycamore St & 19th St N",38.8853207197507,-77.1564272046089,19,2024-12-04 10:13:44
"0824eba7-1f3f-11e7-bf6b-3863bb334450","Clarendon Blvd & Pierce St",38.893438,-77.076389,15,2024-12-04 10:13:44
"21cdfe0d-71ad-4302-a003-3cfc0d355af9","4th & Florida Ave NE",38.9073164505746,-77.0006981492043,19,2024-12-04 10:13:44
"1879766346478500482","39th St & Tunlaw Rd NW",38.9257,-77.079119,19,2024-12-04 10:13:44
"f08db1df-054a-46c8-a3e1-b349f2a26d5e","Vaden Dr & Royal Victoria Dr/Jim Scott Cmty Ctr",38.873261,-77.272999,11,2024-12-04 10:13:44
"0826139b-1f3f-11e7-bf6b-3863bb334450","Yuma St & Tenley Circle NW",38.946182,-77.08059,19,2024-12-04 10:13:44
"5eb5b5a7-db69-4d8a-a16a-604678a544b7","Marymount University / Yorktown Blvd & 26th St N",38.904252,-77.127776,15,2024-12-04 10:13:44
"8d8a3add-40b4-41ba-bffe-5a754ebc1625","Mt Vernon Trail & S. Washington St.",38.7930647,-77.049436,15,2024-12-04 10:13:44
"987decdd-577d-4614-a6eb-307944a634b4","1301 McCormick Dr / Wayne K. Curry Admin Bldg",38.908391,-76.843263,15,2024-12-04 10:13:44
"0824c229-1f3f-11e7-bf6b-3863bb334450","Lincoln Park / 13th & East Capitol St NE ",38.890461,-76.988355,33,2024-12-04 10:13:44
"08256670-1f3f-11e7-bf6b-3863bb334450","12th & U St NW",38.916787,-77.028139,31,2024-12-04 10:13:44
"082514b8-1f3f-11e7-bf6b-3863bb334450","7th & R St NW / Shaw Library",38.912719,-77.022155,15,2024-12-04 10:13:44
"8d68e4db-0bc9-440a-9b27-5d34ed1b93c9","Vantage Hill Rd & Wainwright Dr",38.9667,-77.348487,12,2024-12-04 10:13:44
"0826380c-1f3f-11e7-bf6b-3863bb334450","North Shore & Cameron Crescent Dr/Crescent Apartments",38.970046,-77.338686,11,2024-12-04 10:13:44
"a77b8993-6d68-425e-a37a-0e613a7cb17a","Merrilee Dr & Lauren Elizabeth Lane",38.8785724931483,-77.2307659685612,11,2024-12-04 10:13:44
"dfa896d9-9209-413d-b494-e255ef513d2c","Van Dorn Metro",38.8000766,-77.1299434,19,2024-12-04 10:13:44
"0825b553-1f3f-11e7-bf6b-3863bb334450","Silver Spring Transit Center - Top Level",38.9940348506084,-77.030371427536,15,2024-12-04 10:13:44
"0825610d-1f3f-11e7-bf6b-3863bb334450","15th & F St NE",38.897195,-76.983575,19,2024-12-04 10:13:44
"08253b95-1f3f-11e7-bf6b-3863bb334450","Commerce St & Fayette St",38.80563,-77.052925,15,2024-12-04 10:13:44
"08252b28-1f3f-11e7-bf6b-3863bb334450","Gallaudet / 8th St & Florida Ave NE",38.90509,-76.9941,19,2024-12-04 10:13:44
"082650b1-1f3f-11e7-bf6b-3863bb334450","New Hampshire & Kirklynn Ave",38.988101,-76.988422,15,2024-12-04 10:13:44
"6922a398-ec20-493d-a832-5e337cf335f5","Roosevelt Center & Crescent Rd",39.00031,-76.878005,15,2024-12-04 10:13:44
"0825164b-1f3f-11e7-bf6b-3863bb334450","Columbia Rd & Georgia Ave NW",38.928121111321,-77.0237946510315,27,2024-12-04 10:13:44
"472dee60-f045-4f2e-9807-193e3ae9b661","S Washington St & Wilkes St",38.800703,-77.048043,12,2024-12-04 10:13:44
"12b1c990-90e7-4fef-a5b9-c78d4c81af96","53rd & D St SE/C.W. Harris Elementary",38.883318,-76.925315,19,2024-12-04 10:13:44
"2a43f4e2-4102-482e-8879-245cf7555c6b","14th & Otis Pl NW",38.934405,-77.032687,27,2024-12-04 10:13:44
"082569e6-1f3f-11e7-bf6b-3863bb334450","Columbia Pike & S Orme St",38.867262,-77.072315,11,2024-12-04 10:13:44
"0824d0c6-1f3f-11e7-bf6b-3863bb334450","Columbus Circle / Union Station",38.89696,-77.00493,55,2024-12-04 10:13:44
"7c46ff05-4fca-44e6-a50b-acbc57e8100b","Joliet St & MLK Ave SW/Bald Eagle Rec Ctr",38.81909,-77.01033,15,2024-12-04 10:13:44
"082604dd-1f3f-11e7-bf6b-3863bb334450","2nd & G St NE",38.89967,-77.003666,23,2024-12-04 10:13:44
"0825ac97-1f3f-11e7-bf6b-3863bb334450","Fenton St & Gist Ave",38.989724,-77.023854,11,2024-12-04 10:13:44
"85c2fb24-d241-4550-8968-2cdf85462af7","Soapstone Dr Convenience Center",38.93051,-77.345874,12,2024-12-04 10:13:44
"08252530-1f3f-11e7-bf6b-3863bb334450","Langston Blvd & N Adams St",38.89593,-77.089006,15,2024-12-04 10:13:44
"1890204129337198944","Dorr Ave & Prosperity Ave",38.879256,-77.233583,11,2024-12-04 10:13:44
"082624fc-1f3f-11e7-bf6b-3863bb334450","New Jersey Ave & K St NW",38.9025710917229,-77.0136666297913,23,2024-12-04 10:13:44
"0825fbd3-1f3f-11e7-bf6b-3863bb334450","Connecticut Ave & McKinley St NW",38.9645435092459,-77.0751348137856,19,2024-12-04 10:13:44
"84a0159b-5f00-417a-8f06-6c7c8437049f","1st & Q St SW",38.8708239395379,-77.0119151473045,15,2024-12-04 10:13:44
"08254284-1f3f-11e7-bf6b-3863bb334450","Lincoln Memorial",38.888255,-77.0494365,25,2024-12-04 10:13:44
"08258475-1f3f-11e7-bf6b-3863bb334450","Frederick Ave & Horners Ln",39.094772,-77.145213,9,2024-12-04 10:13:44
"1917259666206632502","Franconia-Springfield Metro North",38.766946,-77.168902,19,2024-12-04 10:13:44
"0824f461-1f3f-11e7-bf6b-3863bb334450","Columbia Rd & Belmont St NW",38.920669,-77.04368,19,2024-12-04 10:13:44
"0825e4d5-1f3f-11e7-bf6b-3863bb334450","S Randolph St & Campbell Ave",38.8406540067215,-77.0886585116386,15,2024-12-04 10:13:44
"1900964406001033780","N Shore Dr & Bandit Loop",38.95937,-77.331794,11,2024-12-04 10:13:44
"082547de-1f3f-11e7-bf6b-3863bb334450","5th & Kennedy St NW",38.956555547722,-77.0198142528534,15,2024-12-04 10:13:44
"6edca550-d78f-4c5d-ad2c-79d1ce88c48d","White Oak Transit Center",39.04104,-76.987125,19,2024-12-04 10:13:44
"f0101beb-a103-46e4-93f5-c7880b85411b","Route 29 & Bisvey Dr",38.876912,-77.195847,12,2024-12-04 10:13:44
"082518eb-1f3f-11e7-bf6b-3863bb334450","Anacostia Ave & Benning Rd NE / River Terrace ",38.896544,-76.96012,15,2024-12-04 10:13:44
"082537e4-1f3f-11e7-bf6b-3863bb334450","12th & L St NW",38.903819,-77.0284,19,2024-12-04 10:13:44
"94b1507c-7f76-483c-b06a-a4131e0b5970","Waterfront Park",38.8748207725134,-77.0207878947258,19,2024-12-04 10:13:44
"13c42471-96ab-441d-9a4c-bc57f7af6f9b","Golf Course Sq and Golf Course Dr",38.944013,-77.353552,12,2024-12-04 10:13:44
"e456b38d-7f5e-4d06-b2bc-022b42097a06","N Hampton Dr & Ford Ave",38.837306,-77.106111,11,2024-12-04 10:13:44
"ee2cb739-9118-4069-b4f7-435ef53db537","37th & Ely Pl SE",38.883132,-76.950009,15,2024-12-04 10:13:44
"83c9bc80-bc42-4e5d-9f5e-6c24812e6e37","Wilson Blvd & N Oak St",38.895068,-77.07386,17,2024-12-04 10:13:44
"10d57c0d-6f3c-45d1-8a12-eda5665e213c","Crescent Rd & Ridge Rd",39.006191,-76.891247,15,2024-12-04 10:13:44
"0825525a-1f3f-11e7-bf6b-3863bb334450","15th & Euclid St NW",38.92333,-77.0352,15,2024-12-04 10:13:44
"08261d9d-1f3f-11e7-bf6b-3863bb334450","10th St & L'Enfant Plaza SW",38.8843227241466,-77.0260101556778,23,2024-12-04 10:13:44
"08256ac9-1f3f-11e7-bf6b-3863bb334450","8th & D St NW",38.894851,-77.02324,15,2024-12-04 10:13:44
"08263cab-1f3f-11e7-bf6b-3863bb334450","61st St & Banks Pl NE",38.891805,-76.913563,19,2024-12-04 10:13:44
"7a19d0e7-2b3c-4805-b843-1aec84a05bfe","Reservoir Rd & 38th St NW",38.9126135946919,-77.0743226407649,19,2024-12-04 10:13:44
"0825be05-1f3f-11e7-bf6b-3863bb334450","North Capitol St & G Pl NE",38.899703,-77.008911,19,2024-12-04 10:13:44
"6ffb5d30-d3f4-462b-8182-c552bebc9310","McLean Metro",38.9240020752018,-77.208126783371,19,2024-12-04 10:13:44
"08257325-1f3f-11e7-bf6b-3863bb334450","Fenton St & New York Ave ",38.985404,-77.023082,15,2024-12-04 10:13:44
"0825f723-1f3f-11e7-bf6b-3863bb334450","New Hampshire Ave & 24th St NW",38.901755,-77.051084,19,2024-12-04 10:13:44
"082644bc-1f3f-11e7-bf6b-3863bb334450","6th & K St NE",38.9029315735912,-76.9984048604965,19,2024-12-04 10:13:44
"e976c0ab-bc21-42b3-a2c2-b90def6f54f4","Becontree Ln & Goldenrain Ct",38.966848,-77.329282,12,2024-12-04 10:13:44
"0825e3b0-1f3f-11e7-bf6b-3863bb334450","Rhode Island Ave Metro",38.920682,-76.995876,19,2024-12-04 10:13:44
